longitude;latitude;housing_median_age;total_rooms;total_bedrooms;population;households;median_income;median_house_value;ocean_proximity;total_pools
-119.12;35.41;12.0;5589;941.0;3018.0;917.0;4.4561;96900.0;INLAND;56
-119.11;35.39;22.0;984;176.0;451.0;170.0;3.25;88900.0;INLAND;10
-119.12;35.39;13.0;1264;202.0;552.0;187.0;4.5903;94300.0;INLAND;13
-119.19;35.41;12.0;2835;471.0;1399.0;413.0;4.4125;149000.0;INLAND;28
-119.2;35.37;6.0;7383;1095.0;3415.0;1059.0;;157300.0;INLAND;
-119.12;35.38;18.0;1521;269.0;706.0;279.0;4.4196;121000.0;INLAND;15
-119.11;35.38;37.0;2044;394.0;894.0;359.0;;82800.0;INLAND;20
-119.12;35.37;13.0;4527;713.0;2170.0;671.0;4.8266;146200.0;INLAND;45
-119.18;35.5;36.0;1253;259.0;932.0;249.0;2.1635;110400.0;INLAND;
-119.28;35.52;36.0;786;194.0;573.0;134.0;2.2321;37500.0;INLAND;8
-119.27;35.49;39.0;2649;572.0;1815.0;547.0;2.3533;65400.0;INLAND;26
-119.26;35.5;38.0;2536;409.0;1133.0;430.0;4.2375;78600.0;INLAND;
-119.27;35.5;34.0;1367;329.0;796.0;319.0;2.8269;61100.0;INLAND;
-119.27;35.51;28.0;1089;179.0;544.0;190.0;3.2279;95800.0;INLAND;11
-119.28;35.5;34.0;1923;379.0;1101.0;351.0;2.4044;65800.0;INLAND;
-119.28;35.5;28.0;3107;782.0;3260.0;738.0;1.6944;58600.0;INLAND;31
-119.27;35.5;21.0;2171;483.0;1315.0;450.0;1.7105;52100.0;INLAND;22
-119.38;35.49;34.0;2304;437.0;1506.0;403.0;2.2071;64600.0;INLAND;
-119.34;35.6;16.0;1584;309.0;1011.0;268.0;2.4961;58800.0;INLAND;
-119.36;35.55;29.0;510;84.0;236.0;73.0;2.7;125000.0;INLAND;5
-119.35;35.58;13.0;1657;362.0;1186.0;376.0;;63200.0;INLAND;
-119.34;35.59;33.0;3240;654.0;1809.0;616.0;2.3934;71900.0;INLAND;32
-119.34;35.6;33.0;2143;488.0;1732.0;509.0;1.9362;59000.0;INLAND;
-119.33;35.6;32.0;2703;683.0;2682.0;675.0;1.4619;60500.0;INLAND;27
-119.35;35.59;14.0;2719;502.0;1497.0;457.0;3.176;71800.0;INLAND;
-119.33;35.59;20.0;3085;691.0;2645.0;676.0;1.7868;54100.0;INLAND;
-119.69;35.62;18.0;820;239.0;1345.0;207.0;2.1186;47500.0;INLAND;8
-119.77;35.65;21.0;2403;483.0;1647.0;415.0;;80000.0;INLAND;24
-119.14;35.76;30.0;735;137.0;421.0;113.0;2.5625;156300.0;INLAND;
-119.29;35.76;15.0;3938;789.0;3500.0;768.0;2.1295;59800.0;INLAND;39
-119.19;35.64;29.0;1476;220.0;902.0;205.0;2.6726;83300.0;INLAND;
-119.24;35.68;21.0;1885;398.0;1539.0;388.0;2.5208;58500.0;INLAND;19
-119.22;35.68;16.0;2874;677.0;3078.0;651.0;1.8843;55200.0;INLAND;
-119.24;35.67;32.0;3216;750.0;2639.0;709.0;2.0025;54700.0;INLAND;
-119.25;35.78;27.0;1513;342.0;1346.0;323.0;2.7411;59800.0;INLAND;15
-119.25;35.77;35.0;1618;378.0;1449.0;398.0;1.6786;56500.0;INLAND;16
-119.25;35.76;36.0;2332;656.0;2175.0;610.0;1.6045;57300.0;INLAND;23
-119.25;35.75;36.0;1598;443.0;1658.0;417.0;1.517;52100.0;INLAND;16
-119.25;35.79;8.0;3271;797.0;2700.0;688.0;1.7418;62200.0;INLAND;33
-119.25;35.78;35.0;1927;386.0;1371.0;414.0;2.2981;69900.0;INLAND;19
-119.23;35.78;8.0;1612;343.0;1230.0;330.0;;67200.0;INLAND;
-119.23;35.79;31.0;2862;606.0;2467.0;600.0;2.3125;62100.0;INLAND;
-119.24;35.77;28.0;1737;521.0;1764.0;514.0;;67800.0;INLAND;17
-119.23;35.77;36.0;3225;635.0;2034.0;593.0;;72500.0;INLAND;
-119.23;35.74;16.0;2275;659.0;1914.0;614.0;2.033;68400.0;INLAND;
-119.23;35.77;26.0;2636;468.0;1416.0;485.0;4.1917;84000.0;INLAND;26
-118.92;35.47;6.0;1755;280.0;664.0;254.0;6.2885;216400.0;INLAND;
-119.01;35.44;20.0;3458;651.0;1465.0;621.0;2.5806;82500.0;INLAND;
-118.93;35.44;13.0;1439;237.0;557.0;227.0;6.1563;204200.0;INLAND;
-118.31;35.74;18.0;2327;642.0;799.0;335.0;;92300.0;INLAND;23
-118.06;35.68;15.0;1962;403.0;730.0;321.0;2.25;67500.0;INLAND;
-118.44;35.75;23.0;3166;700.0;1097.0;493.0;;96000.0;INLAND;
-118.47;35.72;18.0;4754;1075.0;1366.0;690.0;2.0694;81200.0;INLAND;48
-118.5;35.7;18.0;3303;814.0;986.0;522.0;1.5957;101400.0;INLAND;
-118.59;35.72;28.0;1491;408.0;98.0;48.0;1.4205;90000.0;INLAND;15
-118.87;35.65;33.0;1504;325.0;584.0;223.0;3.4792;94600.0;INLAND;15
-118.23;35.48;17.0;2354;514.0;775.0;380.0;1.8369;59400.0;INLAND;24
-118.33;35.64;15.0;2966;669.0;1007.0;465.0;1.5667;72500.0;INLAND;
-118.41;35.63;15.0;5907;1257.0;2310.0;1001.0;2.3125;96900.0;INLAND;59
-118.45;35.62;18.0;2304;527.0;782.0;390.0;1.4141;75800.0;INLAND;23
-118.47;35.64;17.0;2248;535.0;927.0;427.0;1.3023;68500.0;INLAND;
-118.48;35.61;17.0;4002;930.0;1614.0;731.0;1.6236;67300.0;INLAND;40
-118.45;35.58;16.0;5396;1182.0;1802.0;807.0;1.8819;69700.0;INLAND;54
-118.61;35.47;13.0;2267;601.0;756.0;276.0;2.5474;78400.0;INLAND;23
-117.73;35.73;35.0;2916;594.0;1870.0;432.0;3.625;55000.0;INLAND;
-117.66;35.63;33.0;2579;564.0;1155.0;431.0;2.0441;42100.0;INLAND;
-117.67;35.65;18.0;2737;589.0;1128.0;533.0;2.8;72000.0;INLAND;
-117.68;35.65;15.0;2701;576.0;1245.0;513.0;3.3269;81900.0;INLAND;
-117.69;35.65;5.0;1131;276.0;520.0;232.0;4.0167;87500.0;INLAND;
-117.7;35.64;8.0;2683;416.0;1154.0;399.0;5.8625;109400.0;INLAND;
-117.68;35.64;15.0;3253;573.0;1408.0;586.0;5.2043;95700.0;INLAND;33
-117.67;35.64;6.0;2115;342.0;927.0;337.0;6.1935;115700.0;INLAND;
-117.67;35.63;32.0;3661;787.0;1613.0;706.0;3.0687;63500.0;INLAND;37
-117.68;35.63;18.0;4334;641.0;1777.0;661.0;6.0653;105300.0;INLAND;43
-117.69;35.63;5.0;3151;482.0;1335.0;428.0;5.5773;109000.0;INLAND;
-117.7;35.62;18.0;2657;496.0;1426.0;483.0;3.5931;71900.0;INLAND;27
-117.68;35.61;9.0;4241;832.0;1929.0;742.0;3.5988;84500.0;INLAND;
-117.68;35.6;12.0;1678;241.0;765.0;281.0;6.0532;102800.0;INLAND;
-117.7;35.6;16.0;2678;483.0;1473.0;487.0;3.858;70200.0;INLAND;
-117.68;35.62;30.0;2994;741.0;1481.0;581.0;2.1458;52400.0;INLAND;30
-117.64;35.61;10.0;2656;506.0;1349.0;501.0;4.25;83200.0;INLAND;27
-117.66;35.62;11.0;5897;1138.0;2728.0;1072.0;;85700.0;INLAND;
-117.66;35.61;5.0;5735;932.0;2623.0;862.0;;87200.0;INLAND;
-117.66;35.6;14.0;1740;391.0;850.0;317.0;2.5812;91700.0;INLAND;
-117.76;35.63;12.0;2014;372.0;1027.0;356.0;3.9261;101300.0;INLAND;20
-117.68;35.55;9.0;3811;605.0;1518.0;568.0;5.5551;142500.0;INLAND;38
-117.81;35.65;19.0;1124;290.0;598.0;261.0;1.8984;54300.0;INLAND;
-117.87;35.73;13.0;2566;449.0;1181.0;414.0;;91800.0;INLAND;26
-117.84;35.54;11.0;1751;316.0;765.0;296.0;5.0762;98000.0;INLAND;18
-117.74;35.65;15.0;2357;484.0;1110.0;442.0;3.1755;81700.0;INLAND;
-117.84;35.35;28.0;1913;486.0;858.0;371.0;1.9962;50800.0;INLAND;
-118.0;35.05;21.0;1739;425.0;945.0;362.0;3.4015;86500.0;INLAND;17
-117.82;35.03;30.0;2555;510.0;1347.0;467.0;3.3693;71800.0;INLAND;
-117.76;35.22;4.0;18;3.0;8.0;6.0;1.625;275000.0;INLAND;0
-117.79;35.21;4.0;2;2.0;6.0;2.0;2.375;137500.0;INLAND;
-118.01;35.12;15.0;1926;361.0;917.0;316.0;3.3889;68500.0;INLAND;19
-117.98;35.13;5.0;4849;920.0;2504.0;847.0;3.5391;81900.0;INLAND;
-117.95;35.13;4.0;2630;502.0;1150.0;422.0;4.25;104400.0;INLAND;
-117.95;35.08;1.0;83;15.0;32.0;15.0;4.875;141700.0;INLAND;
-117.98;35.1;4.0;923;166.0;352.0;135.0;4.5724;84500.0;INLAND;9
-117.99;35.16;15.0;2180;416.0;960.0;370.0;2.875;87800.0;INLAND;22
-118.27;34.92;20.0;873;175.0;422.0;159.0;2.9583;91700.0;INLAND;
-118.34;34.86;11.0;7353;1482.0;3571.0;1308.0;2.8097;130000.0;INLAND;
-117.68;35.03;28.0;2969;648.0;1644.0;570.0;3.4338;54900.0;INLAND;
-117.68;34.99;33.0;1589;307.0;853.0;272.0;4.2292;64400.0;INLAND;16
-117.65;35.0;36.0;1184;316.0;672.0;241.0;1.9107;39800.0;INLAND;12
-118.15;34.86;10.0;4597;1009.0;2227.0;821.0;2.6149;83500.0;INLAND;46
-118.17;34.87;9.0;1507;293.0;761.0;278.0;3.0184;87900.0;INLAND;
-118.19;34.87;2.0;2103;389.0;923.0;338.0;5.0553;111100.0;INLAND;
-118.17;34.86;21.0;2370;540.0;1488.0;554.0;2.7361;83300.0;INLAND;24
-118.15;35.06;15.0;1069;296.0;569.0;263.0;2.0441;73300.0;INLAND;
-118.16;35.05;44.0;1297;307.0;776.0;278.0;2.5875;68900.0;INLAND;13
-118.19;35.05;14.0;2992;573.0;1631.0;526.0;3.7452;83200.0;INLAND;30
-118.15;35.04;29.0;1671;368.0;821.0;337.0;2.16;56800.0;INLAND;17
-118.51;35.16;7.0;4371;727.0;1932.0;654.0;;136800.0;INLAND;44
-118.66;35.2;7.0;9664;1692.0;3617.0;1370.0;4.0581;162900.0;INLAND;
-118.34;35.27;10.0;2939;605.0;1167.0;446.0;2.3917;79000.0;INLAND;29
-118.48;35.14;4.0;8417;1657.0;4631.0;1468.0;3.6949;115800.0;INLAND;
-118.61;35.08;6.0;3660;646.0;1243.0;482.0;;137200.0;INLAND;
-118.61;34.99;11.0;4031;766.0;1539.0;564.0;3.8917;120800.0;INLAND;
-118.46;35.13;19.0;3109;640.0;1457.0;620.0;2.6417;94900.0;INLAND;
-118.46;35.12;16.0;4084;812.0;2033.0;668.0;3.2405;85500.0;INLAND;41
-118.43;35.12;8.0;1968;376.0;930.0;360.0;3.2632;99800.0;INLAND;20
-118.44;35.13;34.0;1170;290.0;602.0;266.0;1.7917;80000.0;INLAND;
-118.44;35.13;21.0;1899;447.0;1133.0;391.0;1.8636;67900.0;INLAND;19
-118.91;35.3;28.0;1793;358.0;1233.0;351.0;2.7845;82200.0;INLAND;18
-118.95;35.26;24.0;1341;214.0;667.0;184.0;4.0;94500.0;INLAND;13
-118.83;35.27;33.0;1190;217.0;717.0;196.0;2.6302;81300.0;INLAND;12
-118.92;35.13;29.0;1297;262.0;909.0;253.0;1.9236;106300.0;INLAND;
-118.85;35.23;26.0;1639;352.0;1222.0;395.0;1.7656;68000.0;INLAND;
-118.82;35.23;31.0;2358;580.0;2302.0;574.0;;53900.0;INLAND;24
-118.83;35.2;17.0;1959;484.0;1763.0;453.0;2.1357;53500.0;INLAND;20
-118.82;35.2;34.0;2185;469.0;1910.0;455.0;2.1136;57300.0;INLAND;
-118.85;35.2;17.0;2783;678.0;2566.0;641.0;1.9907;51200.0;INLAND;
-118.91;35.27;29.0;1401;317.0;1344.0;306.0;2.0921;61400.0;INLAND;
-118.9;35.26;31.0;6145;1492.0;5666.0;1457.0;1.9066;54600.0;INLAND;
-118.92;35.26;20.0;3815;924.0;3450.0;920.0;2.0174;63700.0;INLAND;38
-118.91;35.24;29.0;2888;753.0;2949.0;699.0;1.7716;45500.0;INLAND;29
-119.69;36.41;38.0;1016;202.0;540.0;187.0;;75000.0;INLAND;10
-119.57;36.44;30.0;1860;337.0;1123.0;347.0;3.4926;94200.0;INLAND;
-119.55;36.37;26.0;1912;339.0;1002.0;311.0;3.0375;126300.0;INLAND;19
-119.69;36.38;25.0;1688;302.0;879.0;277.0;3.3214;103100.0;INLAND;17
-119.78;36.37;41.0;831;149.0;443.0;146.0;3.1406;100000.0;INLAND;8
-119.83;36.37;25.0;1549;269.0;819.0;272.0;2.7159;101400.0;INLAND;
-119.87;36.34;26.0;1414;265.0;779.0;249.0;2.9167;83900.0;INLAND;
-119.93;36.32;25.0;8363;1636.0;7679.0;1580.0;2.0285;106300.0;INLAND;84
-119.79;36.32;19.0;3252;614.0;1971.0;607.0;3.0667;75800.0;INLAND;
-119.77;36.32;14.0;3400;618.0;1867.0;612.0;3.9926;92500.0;INLAND;
-119.78;36.31;14.0;1287;291.0;737.0;269.0;3.1667;126400.0;INLAND;13
-119.77;36.31;14.0;3677;863.0;2191.0;785.0;2.6218;69100.0;INLAND;
-119.79;36.31;25.0;4984;1029.0;2414.0;961.0;2.2937;72300.0;INLAND;
-119.77;36.3;24.0;2202;471.0;1052.0;439.0;2.1038;62000.0;INLAND;22
-119.78;36.3;30.0;1846;391.0;1255.0;352.0;2.1681;66600.0;INLAND;
-119.79;36.3;16.0;1717;277.0;903.0;289.0;4.3438;93100.0;INLAND;17
-119.79;36.29;6.0;1265;227.0;764.0;246.0;4.2917;104200.0;INLAND;
-119.82;36.32;18.0;942;193.0;424.0;174.0;2.0673;87500.0;INLAND;9
-119.78;36.33;16.0;1006;212.0;515.0;200.0;3.2386;112500.0;INLAND;10
-119.78;36.27;29.0;1871;315.0;1066.0;309.0;4.5714;100800.0;INLAND;19
-119.8;36.29;7.0;479;84.0;327.0;103.0;5.1728;107500.0;INLAND;5
-119.81;36.28;24.0;544;112.0;442.0;106.0;3.1071;56100.0;INLAND;
-119.72;36.34;33.0;1287;214.0;580.0;210.0;3.2019;112500.0;INLAND;
-119.72;36.32;40.0;1185;221.0;676.0;256.0;2.2721;52600.0;INLAND;
-119.7;36.32;40.0;1178;244.0;586.0;187.0;2.6477;43500.0;INLAND;
-119.73;36.31;20.0;2440;433.0;1579.0;400.0;2.8281;60200.0;INLAND;24
-119.7;36.3;10.0;956;201.0;693.0;220.0;2.2895;62000.0;INLAND;
-119.67;36.35;10.0;1090;164.0;470.0;158.0;4.9432;118800.0;INLAND;
-119.65;36.37;4.0;3725;783.0;1478.0;600.0;3.5486;148000.0;INLAND;37
-119.65;36.35;21.0;1745;266.0;837.0;292.0;4.3911;107900.0;INLAND;
-119.65;36.35;38.0;3148;568.0;1378.0;537.0;2.8788;85500.0;INLAND;31
-119.66;36.35;15.0;1724;374.0;947.0;391.0;3.1094;91900.0;INLAND;17
-119.64;36.36;13.0;2360;340.0;1055.0;312.0;5.2134;97400.0;INLAND;
-119.64;36.35;23.0;3182;563.0;1525.0;585.0;3.8108;90400.0;INLAND;32
-119.63;36.35;4.0;1684;343.0;920.0;324.0;4.2396;90600.0;INLAND;17
-119.62;36.35;10.0;3674;734.0;1864.0;718.0;;80300.0;INLAND;
-119.64;36.35;30.0;1765;310.0;746.0;298.0;2.8125;70200.0;INLAND;18
-119.63;36.34;26.0;1463;261.0;699.0;219.0;3.5536;71400.0;INLAND;
-119.63;36.33;14.0;2928;600.0;1633.0;559.0;1.8385;67500.0;INLAND;29
-119.61;36.33;32.0;1492;284.0;926.0;264.0;3.0139;61500.0;INLAND;
-119.63;36.32;36.0;1518;287.0;749.0;255.0;2.2333;61000.0;INLAND;15
-119.66;36.34;32.0;1338;276.0;859.0;286.0;2.6397;59700.0;INLAND;
-119.65;36.34;46.0;1730;337.0;752.0;323.0;1.8529;67200.0;INLAND;17
-119.65;36.34;47.0;1869;357.0;832.0;315.0;3.0846;76100.0;INLAND;19
-119.64;36.34;32.0;2958;670.0;1504.0;627.0;1.8606;56700.0;INLAND;30
-119.64;36.33;41.0;3095;766.0;1852.0;721.0;1.4524;51700.0;INLAND;31
-119.65;36.33;52.0;1257;257.0;624.0;243.0;2.3523;59100.0;INLAND;13
-119.65;36.33;47.0;1059;268.0;693.0;241.0;1.3882;53800.0;INLAND;
-119.68;36.32;26.0;592;121.0;268.0;116.0;1.7596;120800.0;INLAND;
-119.67;36.33;19.0;1241;244.0;850.0;237.0;2.9375;81700.0;INLAND;12
-119.66;36.33;16.0;2048;373.0;1052.0;388.0;4.0909;92800.0;INLAND;20
-119.66;36.33;10.0;1623;409.0;988.0;395.0;;58100.0;INLAND;
-119.66;36.32;24.0;2652;568.0;1532.0;445.0;2.3256;56800.0;INLAND;27
-119.68;36.32;28.0;1325;276.0;873.0;240.0;2.5833;54400.0;INLAND;
-119.68;36.31;12.0;2739;535.0;1859.0;498.0;2.9936;60600.0;INLAND;
-119.66;36.3;18.0;1147;202.0;717.0;212.0;3.3681;70500.0;INLAND;11
-119.65;36.32;11.0;1294;314.0;713.0;290.0;1.5433;50400.0;INLAND;
-119.64;36.32;32.0;2205;523.0;1772.0;479.0;1.3569;43100.0;INLAND;22
-119.65;36.3;28.0;941;175.0;588.0;180.0;2.3466;53400.0;INLAND;9
-119.64;36.31;27.0;1513;314.0;1071.0;284.0;1.5909;50100.0;INLAND;
-119.61;36.31;25.0;1847;371.0;1460.0;353.0;1.8839;46300.0;INLAND;18
-119.57;36.27;20.0;2673;452.0;1394.0;449.0;2.625;97400.0;INLAND;
-119.69;36.25;35.0;2011;349.0;970.0;300.0;2.395;94100.0;INLAND;
-119.63;36.18;23.0;207;45.0;171.0;50.0;2.4286;100000.0;INLAND;
-119.59;36.11;32.0;752;159.0;524.0;155.0;2.25;50000.0;INLAND;
-119.57;36.09;6.0;2015;413.0;992.0;319.0;;53200.0;INLAND;20
-119.58;36.1;21.0;1382;327.0;1469.0;355.0;1.3967;46500.0;INLAND;
-119.56;36.1;29.0;424;78.0;284.0;73.0;1.5313;43800.0;INLAND;
-119.56;36.1;25.0;1093;262.0;893.0;252.0;2.13;50800.0;INLAND;
-119.56;36.09;35.0;1648;285.0;792.0;265.0;;64700.0;INLAND;
-119.56;36.09;14.0;1267;290.0;1077.0;279.0;1.85;52300.0;INLAND;13
-119.56;36.08;37.0;766;189.0;639.0;190.0;1.6607;42100.0;INLAND;
-119.58;36.11;21.0;2004;385.0;1397.0;398.0;2.2169;61600.0;INLAND;20
-119.57;36.1;16.0;1461;400.0;1201.0;384.0;1.5727;54800.0;INLAND;
-119.57;36.1;36.0;1729;317.0;737.0;278.0;3.5313;68800.0;INLAND;17
-119.57;36.1;37.0;1676;316.0;707.0;274.0;2.0595;60700.0;INLAND;
-119.74;36.15;21.0;1548;308.0;1137.0;306.0;2.4688;61300.0;INLAND;15
-119.9;36.2;43.0;187;38.0;106.0;40.0;1.875;137500.0;INLAND;
-119.82;36.19;33.0;1293;272.0;694.0;229.0;2.0221;52200.0;INLAND;
-119.99;36.09;23.0;333;92.0;198.0;55.0;0.4999;100000.0;INLAND;
-119.96;35.99;25.0;1047;270.0;1505.0;286.0;2.0976;47700.0;INLAND;
-119.8;36.02;20.0;156;39.0;171.0;37.0;;225000.0;INLAND;
-120.14;36.04;27.0;2533;518.0;1371.0;461.0;2.9708;60900.0;INLAND;
-120.12;36.01;18.0;1165;334.0;1119.0;308.0;2.2167;48500.0;INLAND;12
-120.14;36.0;33.0;1726;420.0;1371.0;388.0;2.0335;43900.0;INLAND;17
-120.12;35.99;7.0;2049;482.0;1387.0;422.0;2.25;56200.0;INLAND;20
-120.13;35.87;26.0;48;8.0;13.0;8.0;2.375;71300.0;INLAND;0
-120.0;35.91;16.0;259;53.0;131.0;38.0;3.125;62500.0;INLAND;
-122.89;39.42;16.0;411;114.0;26.0;19.0;0.4999;73500.0;INLAND;4
-122.9;39.23;39.0;1295;240.0;534.0;179.0;3.9519;98900.0;INLAND;13
-122.91;39.18;43.0;89;18.0;86.0;27.0;2.0208;72500.0;INLAND;1
-122.91;39.17;44.0;202;42.0;142.0;39.0;4.35;68300.0;INLAND;2
-122.9;39.17;45.0;1314;277.0;649.0;232.0;2.575;73600.0;INLAND;13
-122.88;39.14;20.0;1125;231.0;521.0;196.0;2.2188;106300.0;INLAND;11
-123.07;39.12;24.0;1098;193.0;353.0;145.0;3.8333;92600.0;<1H OCEAN;11
-122.95;39.13;17.0;380;69.0;225.0;72.0;;137500.0;INLAND;4
-122.89;39.11;10.0;1588;333.0;585.0;254.0;;71100.0;INLAND;
-122.9;39.09;15.0;2483;544.0;835.0;380.0;1.9141;143200.0;INLAND;
-122.92;39.08;24.0;341;64.0;146.0;57.0;4.0;166300.0;INLAND;3
-122.94;39.1;18.0;681;120.0;272.0;105.0;2.8906;140600.0;INLAND;
-122.99;39.02;14.0;1582;301.0;851.0;273.0;3.45;164100.0;<1H OCEAN;
-122.91;39.07;21.0;2202;484.0;1000.0;381.0;2.4423;102300.0;INLAND;22
-122.91;39.06;21.0;1236;238.0;601.0;261.0;1.939;100300.0;INLAND;
-122.92;39.05;16.0;1548;295.0;605.0;250.0;3.5652;119000.0;INLAND;15
-122.91;39.05;20.0;1128;229.0;621.0;210.0;3.2216;93500.0;INLAND;11
-122.92;39.05;38.0;3131;624.0;1591.0;568.0;2.5457;80700.0;INLAND;31
-122.91;39.05;27.0;789;208.0;295.0;108.0;3.7667;95000.0;INLAND;
-122.91;39.03;14.0;2374;557.0;723.0;427.0;;95800.0;INLAND;
-122.7;39.14;13.0;532;111.0;214.0;62.0;3.3929;108300.0;INLAND;
-122.87;39.13;15.0;1927;427.0;810.0;321.0;1.6369;86500.0;INLAND;
-122.86;39.08;24.0;3127;674.0;1015.0;448.0;2.0417;78800.0;INLAND;
-122.83;39.09;26.0;2191;495.0;679.0;371.0;;94700.0;INLAND;22
-122.79;39.09;20.0;1798;395.0;685.0;331.0;1.625;66800.0;INLAND;18
-122.8;39.08;17.0;1880;467.0;798.0;342.0;1.4676;65000.0;INLAND;
-122.79;39.08;23.0;952;200.0;321.0;128.0;1.5208;89000.0;INLAND;10
-122.78;39.05;15.0;1601;323.0;661.0;269.0;2.6181;108900.0;INLAND;
-122.53;39.09;11.0;1264;271.0;370.0;177.0;1.3;69700.0;INLAND;13
-122.69;39.04;9.0;254;50.0;66.0;29.0;2.7639;112500.0;INLAND;3
-122.73;39.04;23.0;1618;395.0;425.0;244.0;1.9833;111500.0;INLAND;16
-122.69;39.02;27.0;2199;527.0;744.0;316.0;;72400.0;INLAND;22
-122.66;39.03;27.0;1446;329.0;594.0;255.0;1.165;53300.0;INLAND;14
-122.66;39.02;16.0;3715;810.0;943.0;510.0;;109400.0;INLAND;37
-122.7;39.0;18.0;793;148.0;186.0;59.0;2.3125;162500.0;INLAND;
-122.7;38.99;18.0;1177;224.0;181.0;105.0;2.3558;134700.0;INLAND;
-122.65;38.99;16.0;4279;951.0;1596.0;666.0;1.8571;75900.0;INLAND;43
-122.52;38.99;16.0;975;219.0;337.0;155.0;1.6607;77800.0;INLAND;10
-122.68;38.98;27.0;2300;508.0;526.0;254.0;2.1838;109700.0;INLAND;
-122.65;38.97;32.0;1856;472.0;703.0;292.0;1.1912;60000.0;INLAND;19
-122.63;38.96;17.0;1708;459.0;633.0;312.0;1.75;64000.0;INLAND;
-122.62;38.95;19.0;2230;538.0;832.0;359.0;1.6865;58800.0;INLAND;
-122.62;38.94;14.0;1731;400.0;638.0;282.0;;57500.0;INLAND;17
-122.61;38.93;14.0;231;36.0;108.0;31.0;4.3897;71300.0;INLAND;2
-122.6;38.93;16.0;1657;390.0;572.0;301.0;1.4767;62000.0;INLAND;17
-122.62;38.96;16.0;1914;446.0;828.0;332.0;2.0577;69000.0;INLAND;
-122.63;38.96;20.0;2507;577.0;1072.0;457.0;2.3083;60200.0;INLAND;
-122.65;38.96;27.0;2143;580.0;898.0;367.0;1.6769;63200.0;INLAND;
-122.64;38.96;29.0;883;187.0;326.0;136.0;1.7273;58200.0;INLAND;
-122.64;38.95;28.0;1503;370.0;522.0;268.0;1.2029;68900.0;INLAND;15
-122.63;38.95;11.0;686;127.0;246.0;86.0;1.7083;77300.0;INLAND;
-122.63;38.94;25.0;661;144.0;192.0;93.0;1.7566;49000.0;INLAND;7
-122.63;38.94;18.0;3844;969.0;1832.0;845.0;1.125;81800.0;INLAND;
-122.62;38.94;13.0;524;129.0;215.0;90.0;1.5455;55000.0;INLAND;5
-122.7;38.97;17.0;2554;540.0;723.0;319.0;3.2375;114200.0;INLAND;
-122.75;39.01;17.0;4162;967.0;889.0;414.0;3.4187;200500.0;INLAND;
-122.79;39.02;23.0;642;203.0;265.0;84.0;1.8833;96900.0;INLAND;6
-122.78;38.97;11.0;5175;971.0;2144.0;792.0;3.0466;97300.0;INLAND;
-122.69;38.94;9.0;1245;234.0;517.0;187.0;3.125;93400.0;INLAND;12
-122.71;38.91;20.0;41;18.0;94.0;10.0;1.375;55000.0;INLAND;0
-122.86;39.05;20.0;1592;327.0;647.0;253.0;2.5326;136800.0;INLAND;16
-122.85;39.0;20.0;1580;318.0;753.0;252.0;1.8704;88500.0;INLAND;16
-122.83;38.99;15.0;289;49.0;191.0;54.0;1.6833;113900.0;INLAND;
-122.83;38.98;17.0;1383;347.0;719.0;296.0;1.6164;77800.0;INLAND;14
-122.84;38.98;21.0;939;176.0;556.0;178.0;1.7196;75000.0;INLAND;9
-122.92;38.97;20.0;2067;384.0;904.0;333.0;2.9934;134200.0;<1H OCEAN;
-122.89;38.93;20.0;1214;247.0;504.0;223.0;2.7188;105700.0;<1H OCEAN;
-122.83;38.96;15.0;1318;296.0;567.0;276.0;1.8692;93800.0;INLAND;
-122.77;38.92;26.0;712;140.0;293.0;100.0;4.0119;119400.0;INLAND;
-122.83;38.89;11.0;640;134.0;268.0;90.0;3.4514;100000.0;<1H OCEAN;6
-122.72;38.88;29.0;2781;;890.0;310.0;1.9906;96600.0;INLAND;
-122.74;38.83;12.0;4515;909.0;1554.0;528.0;3.3531;90800.0;<1H OCEAN;45
-122.48;38.9;10.0;304;63.0;161.0;61.0;2.1964;112500.0;INLAND;3
-122.59;38.92;15.0;1410;329.0;599.0;273.0;2.1953;75000.0;INLAND;
-122.6;38.9;23.0;292;56.0;92.0;41.0;2.9583;91700.0;INLAND;3
-122.62;38.92;13.0;520;115.0;249.0;109.0;1.8417;84700.0;INLAND;5
-122.65;38.92;30.0;70;38.0;20.0;13.0;4.125;112500.0;INLAND;
-122.64;38.87;16.0;1177;240.0;519.0;199.0;1.5739;73500.0;INLAND;
-122.5;38.82;12.0;2394;443.0;877.0;341.0;2.5625;109200.0;INLAND;24
-122.51;38.76;9.0;2589;482.0;1050.0;374.0;4.0435;132600.0;INLAND;
-122.55;38.81;7.0;3639;637.0;1027.0;421.0;3.8831;132100.0;INLAND;36
-122.59;38.78;15.0;764;145.0;366.0;143.0;3.375;103100.0;INLAND;8
-122.66;38.81;22.0;852;176.0;461.0;142.0;3.4375;83300.0;INLAND;
-122.68;38.76;29.0;994;226.0;302.0;117.0;2.3125;67900.0;INLAND;
-122.62;38.73;21.0;1425;323.0;727.0;287.0;2.1474;85300.0;INLAND;
-122.64;38.71;20.0;531;126.0;231.0;96.0;2.625;89600.0;INLAND;
-122.52;38.7;26.0;102;17.0;43.0;13.0;0.536;87500.0;INLAND;1
-121.11;41.07;26.0;1707;308.0;761.0;250.0;2.7188;48100.0;INLAND;17
